year,month,quarter,period,geography,sector,Deal Type,value
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,4.9434
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,4
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,5
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,35.616
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,4.5
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,400
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,1.392
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,8.004
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,22.5
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,27
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,22.5
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,63
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,24.64
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,7.65
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,82
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,13.05
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,72
2016,10,Q4,2016Q4,India,Wind,Asset finance investments,23.32
2016,4,Q2,2016Q2,India,Solar,Asset finance investments,29.58
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,113.06475
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,4
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,59.5
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,25.5
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,8.5
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,1.275
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,8.5
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,47.62875
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,55.44
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.76
2016,3,Q1,2016Q1,India,Solar,Asset finance investments,3.48
2016,1,Q1,2016Q1,India,Wind,Asset finance investments,46.4380602
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,1.80276
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,2
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,8.7
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,54
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,4.5
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,9.24
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,2.7
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,0.9
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,0.9
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,2.7
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.85
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,2.7
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.9
2016,4,Q2,2016Q2,India,Solar,Asset finance investments,26.1
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.85
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.85
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.85
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,1.7
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,1.7
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.85
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,0.85
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,12.7
2016,8,Q3,2016Q3,India,Wind,Asset finance investments,249.48
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,1.6
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,2.4
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,1.6
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,1.8
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,1.8
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.8
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,1.6
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.8
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.8
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.8
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,0.8
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,1.6
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,0.8
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,0.8
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,1.6
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,2.4
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,0.8
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,1.6
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,1.6
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,0.8
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,1.6
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,0.8
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,0.8
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,2.4
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,0.8
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,2.4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,1.6
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,156.6
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,1.6
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,82.5
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,14.85
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,40
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,56.55
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,56.55
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,42.54658548
2016,5,Q2,2016Q2,India,Biomass & waste,Asset finance investments,66.96
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,1.5124964
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,1.76
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,8.8
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,30.8
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,43.5
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,88
2016,11,Q4,2016Q4,India,Wind,Asset finance investments,69.3
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,55
2016,11,Q4,2016Q4,India,Wind,Asset finance investments,25.63
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,80
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,32
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,2
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,43.5
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,73.458
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,12.72
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,82.65
2016,3,Q1,2016Q1,India,Solar,Asset finance investments,21.75
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,10.6
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,10.6
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,21.2
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,7.632
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,53
2016,10,Q4,2016Q4,India,Wind,Asset finance investments,25.44
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,10.6
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,8.48
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,18.02
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,27.03
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,48.76
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,10.6
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.24
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,48.76
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,95.4
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,26.818
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,15.582
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,13.356
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,82.68
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,53
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,27.03
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,106
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.505
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,3.219
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,2.175
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,27.020664
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,19.08
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,8.904
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.968
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.24
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,3.18
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,13.356
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,63.6
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,6.678
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,4.24
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,4.452
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,1.166
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,10.6
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,9.328
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,8.904
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,7.95
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,7.95
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,6.36
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,11.13
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,25.44
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,6.678
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,53.424
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,11.13
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,1.696
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,53
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,22.26
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,21.2
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,6.36
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.24
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.544
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.77
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,6.36
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,15.582
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,48.76
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,25.44
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,6.36
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.24
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,95.4
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,86.92
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,18.02
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,23.744
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,27.56
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,23.85
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,9.54
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,3.18
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,25.44
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,17.808
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,13.356
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,6.36
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,14.84
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.452
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,27.56
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,19.08
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,4.24
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,6.36
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,28.938
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.12
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,31.164
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.12
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,21.2
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,2.226
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,1.59
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,2.226
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,8.7
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,2.61
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,26.1
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,217.5
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,52.2
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,26.1
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,3.18
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,9.752
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,26.1
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,2.2185
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,1.653
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,18.27
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,34.8
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,1.696
