id,topic,category,indicator,subindicator,units,geography,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,note
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Uzbekistan,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Vietnam,,,,,,,,,,0.004845548,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Albania,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Austria,,,,,,,,,,0.069705094,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Belarus,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Belgium,,,,,,,,,,0.085995086,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Bosnia and Herzegovina,,,,,,,,,,0.00110011,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Bulgaria,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Croatia,,,,,,,,,,0.056074766,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Czech Republic,,,,,,,,,,0.179487179,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Denmark,,,,,,,,,,0.13029316,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Finland,,,,,,,,,,0.171755725,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,France,,,,,,,,,,0.068892422,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Germany,,,,,,,,,,0.095658073,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Greece,,,,,,,,,,0.099173554,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Hungary,,,,,,,,,,0.070175439,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Ireland,,,,,,,,,,0.01758794,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Italy,,,,,,,,,,0.117216117,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Lithuania,,,,,,,,,,0.027027027,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Moldova,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Netherlands,,,,,,,,,,0.329341317,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,North Macedonia,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Norway,,,,,,,,,,0.097368421,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Poland,,,,,,,,,,0.038167939,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Portugal,,,,,,,,,,0.158536585,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Romania,,,,,,,,,,0.014354067,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Russia,,,,,,,,,,0.04206501,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Serbia,,,,,,,,,,0.001694915,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Slovakia,,,,,,,,,,0.021052632,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Slovenia,,,,,,,,,,0.040935673,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Spain,,,,,,,,,,0.051497006,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Sweden,,,,,,,,,,0.105708245,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Switzerland,,,,,,,,,,0.073150457,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Turkey,,,,,,,,,,0.088305489,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Ukraine,,,,,,,,,,0.002469136,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,United Kingdom,,,,,,,,,,0.14029975,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Algeria,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Angola,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Benin,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Botswana,,,,,,,,,,0.08,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Burkina Faso,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Burundi,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Cameroon,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Central African Republic,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Chad,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Congo,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Congo (Dem. Rep.),,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Cote d'Ivoire,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Egypt,,,,,,,,,,0.015564202,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Eritrea,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Ethiopia,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Ghana,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Guinea,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Iraq,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Israel,,,,,,,,,,0.024369017,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Jordan,,,,,,,,,,0.01843318,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Kenya,,,,,,,,,,0.131147541,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Kuwait,,,,,,,,,,0.047619048,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Lebanon,,,,,,,,,,0.1,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Lesotho,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Liberia,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Madagascar,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Malawi,,,,,,,,,,0.2,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Mali,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Mauritania,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Morocco,,,,,,,,,,0.009259259,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Mozambique,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Namibia,,,,,,,,,,0.3125,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Niger,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Nigeria,,,,,,,,,,0.102439024,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Oman,,,,,,,,,,0.060869565,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Palestinian Authority,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Qatar,,,,,,,,,,0.32,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Rwanda,,,,,,,,,,0.2,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Saudi Arabia,,,,,,,,,,0.098901099,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Senegal,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Sierra Leone,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Somalia,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,South Africa,,,,,,,,,,0.204301075,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,South Sudan,,,,,,,,,,,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Sudan,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Tanzania,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Togo,,,,,,,,,,1,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Tunisia,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Uganda,,,,,,,,,,0,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,United Arab Emirates,,,,,,,,,,0.178571429,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Zambia,,,,,,,,,,0.375,
2.25,Opportunities,Corporate commitments,Corporate emission reduction policies,Corporate emission reduction policies,Companies,Zimbabwe,,,,,,,,,,0.016393443,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Canada,,,,,,,,,,0.051368421,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,United States,,,,,,,,,,0.196556671,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Argentina,,,,,,,,,,0.016949153,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Bolivia,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Brazil,,,,,,,,,,0.013578275,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Chile,,,,,,,,,,0.075949367,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Colombia,,,,,,,,,,0.1,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Costa Rica,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Dominican Republic,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Ecuador,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,El Salvador,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Guatemala,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Haiti,,,,,,,,,,,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Honduras,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Jamaica,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Mexico,,,,,,,,,,0.296296296,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Nicaragua,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Panama,,,,,,,,,,0.028571429,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Paraguay,,,,,,,,,,0,
2.26,Opportunities,Corporate commitments,Corporate energy efficiency initiatives,Corporate energy efficiency initiatives,Companies,Peru,,,,,,,,,,0.034146341,
